time,open,high,low,close,Volume,Volume MA
1685593200,83194305526,83197632899,83193473683,83196801056,22653489218.4143,22653489218.41432
1685593500,83196801056,83198464743,83196801056,83197632899,22653489218.4143,22653489218.41432
1685593800,83197632899,83198464743,83192641840,83193473683,22653489218.4143,22653489218.41432
1685594100,83192641840,83193473683,83191809997,83192641840,22653489218.4143,22653489218.41432
1685594400,83192641840,83192641840,83191809997,83191809997,22653489218.4143,22653489218.41432
1685594700,83192641840,83192641840,83191809997,83192641840,22653489218.4143,22653489218.41432
1685595000,83191809997,83192641840,83191809997,83192641840,22653489218.4143,22653489218.41432
1685595300,83192641840,83192641840,83191809997,83192641840,22653489218.4143,22653489218.41432
1685595600,83192641840,83195969213,83191809997,83195969213,22653489218.4143,22653489218.41432
1685595900,83195969213,83195969213,83195137370,83195137370,22653489218.4143,22653489218.41432
1685596200,83195969213,83196801056,83195137370,83195969213,22653489218.4143,22653489218.41432
1685596500,83195969213,83197632899,83195969213,83196801056,22653489218.4143,22653489218.41432
1685596800,83195969213,83196801056,83194305526,83195137370,22653489218.4143,22653489218.41432
1685597100,83194305526,83195137370,83194305526,83195137370,22653489218.4143,22653489218.41432
1685597400,83195137370,83195969213,83195137370,83195137370,22653489218.4143,22653489218.41432
1685597700,83195137370,83195969213,83195137370,83195137370,22653489218.4143,22653489218.41432
1685598000,83195137370,83195969213,83194305526,83195137370,22653489218.4143,22653489218.41432
1685598300,83195137370,83195969213,83192641840,83193473683,22653489218.4143,22653489218.41432
1685598600,83193473683,83193473683,83192641840,83193473683,22653489218.4143,22653489218.41432
1685598900,83193473683,83195969213,83192641840,83195137370,22653489218.4143,22653489218.41432
1685599200,83195969213,83195969213,83195137370,83195137370,22653489218.4143,22653489218.41432
1685599500,83195137370,83195969213,83194305526,83194305526,22653489218.4143,22653489218.41432
1685599800,83194305526,83195137370,83190978154,83191809997,22653489218.4143,22653489218.41432
1685600100,83191809997,83192641840,83190978154,83192641840,22653489218.4143,22653489218.41432
1685600400,83191809997,83192641840,83191809997,83192641840,22653489218.4143,22653489218.41432
1685600700,83191809997,83193473683,83186818937,83187650781,22653489218.4143,22653489218.41432
1685601000,83187650781,83187650781,83185155251,83185987094,22653489218.4143,22653489218.41432
1685601300,83185987094,83190978154,83185987094,83190146310,22653489218.4143,22653489218.41432
1685601600,83190146310,83191809997,83190146310,83190978154,22653489218.4143,22653489218.41432
1685601900,83190978154,83191809997,83190978154,83191809997,22653489218.4143,22653489218.41432
1685602200,83191809997,83192641840,83190978154,83191809997,22653489218.4143,22653489218.41432
1685602500,83191809997,83192641840,83191809997,83192641840,22653489218.4143,22653489218.41432
1685602800,83191809997,83193473683,83191809997,83192641840,22653489218.4143,22653489218.41432
1685603100,83193473683,83199296586,83192641840,83198464743,22653489218.4143,22653489218.41432
1685603400,83198464743,83230074786,83198464743,83215933451,22653489218.4143,22653489218.41432
1685603700,83215933451,83238393218,83200960272,83200960272,22653489218.4143,22653489218.41432
1685604000,83200960272,83200960272,83195137370,83195137370,22653489218.4143,22653489218.41432
1685604300,83195137370,83195969213,83195137370,83195137370,22653489218.4143,22653489218.41432
1685604600,83195137370,83197632899,83195137370,83196801056,22653489218.4143,22653489218.41432
1685604900,83196801056,83197632899,83196801056,83196801056,22653489218.4143,22653489218.41432
1685605200,83196801056,83197632899,83196801056,83196801056,22653489218.4143,22653489218.41432
1685605500,83197632899,83197632899,83196801056,83197632899,22653489218.4143,22653489218.41432
1685605800,83196801056,83198464743,83195969213,83195969213,22653489218.4143,22653489218.41432
1685606100,83196801056,83196801056,83195969213,83196801056,22653489218.4143,22653489218.41432
1685606400,83196801056,83197632899,83195137370,83197632899,22653489218.4143,22653489218.41432
1685606700,83196801056,83197632899,83195969213,83195969213,22653489218.4143,22653489218.41432
1685607000,83195969213,83196801056,83193473683,83193473683,22653489218.4143,22653489218.41432
1685607300,83194305526,83194305526,83193473683,83193473683,22653489218.4143,22653489218.41432
1685607600,83194305526,83195137370,83193473683,83195137370,22653489218.4143,22653489218.41432
1685607900,83195137370,83195969213,83194305526,83195137370,22653489218.4143,22653489218.41432
1685608200,83195969213,83196801056,83195137370,83196801056,22653489218.4143,22653489218.41432
1685608500,83196801056,83198464743,83195969213,83197632899,22653489218.4143,22653489218.41432
1685608800,83197632899,83200128429,83197632899,83198464743,22653489218.4143,22653489218.41432
1685609100,83199296586,83200960272,83198464743,83200960272,22653489218.4143,22653489218.41432
1685609400,83200128429,83200960272,83200128429,83200960272,22653489218.4143,22653489218.41432
1685609700,83200960272,83200960272,83198464743,83199296586,22653489218.4143,22653489218.41432
1685610000,83198464743,83199296586,83196801056,83196801056,22653489218.4143,22653489218.41432
1685610300,83196801056,83198464743,83196801056,83198464743,22653489218.4143,22653489218.41432
1685610600,83198464743,83198464743,83196801056,83197632899,22653489218.4143,22653489218.41432
1685610900,83196801056,83198464743,83196801056,83197632899,22653489218.4143,22653489218.41432
1685611200,83198464743,83200128429,83197632899,83199296586,22653489218.4143,22653489218.41432
1685611500,83199296586,83201792116,83199296586,83201792116,22653489218.4143,22653489218.41432
1685611800,83201792116,83201792116,83200128429,83200960272,22653489218.4143,22653489218.41432
1685612100,83200128429,83200960272,83199296586,83200128429,22653489218.4143,22653489218.41432
1685612400,83199296586,83200128429,83199296586,83199296586,22653489218.4143,22653489218.41432
1685612700,83199296586,83200128429,83199296586,83199296586,22653489218.4143,22653489218.41432
1685613000,83199296586,83200128429,83195969213,83200128429,22653489218.4143,22653489218.41432
1685613300,83199296586,83201792116,83199296586,83200960272,22653489218.4143,22653489218.41432
1685613600,83200960272,83201792116,83200960272,83200960272,22653489218.4143,22653489218.41432
1685613900,83200960272,83201792116,83200128429,83200128429,22653489218.4143,22653489218.41432
1685614200,83200960272,83200960272,83200128429,83200960272,22653489218.4143,22653489218.41432
1685614500,83200128429,83200960272,83200128429,83200128429,22653489218.4143,22653489218.41432
1685614800,83200128429,83200960272,83195969213,83195969213,22653489218.4143,22653489218.41432
1685615100,83195969213,83196801056,83195137370,83195969213,22653489218.4143,22653489218.41432
1685615400,83195137370,83195969213,83195137370,83195969213,22653489218.4143,22653489218.41432
1685615700,83195969213,83198464743,83195137370,83197632899,22653489218.4143,22653489218.41432
1685616000,83198464743,83200128429,83197632899,83199296586,22653489218.4143,22653489218.41432
1685616300,83199296586,83200128429,83199296586,83200128429,22653489218.4143,22653489218.41432
1685616600,83199296586,83200128429,83199296586,83199296586,22653489218.4143,22653489218.41432
1685616900,83200128429,83200128429,83199296586,83200128429,22653489218.4143,22653489218.41432
1685617200,83200128429,83200128429,83199296586,83199296586,22653489218.4143,22653489218.41432
1685617500,83199296586,83200128429,83199296586,83199296586,22653489218.4143,22653489218.41432
1685617800,83199296586,83200128429,83199296586,83199296586,22653489218.4143,22653489218.41432
1685618100,83199296586,83200128429,83199296586,83199296586,22653489218.4143,22653489218.41432
1685618400,83199296586,83200128429,83196801056,83196801056,22653489218.4143,22653489218.41432
1685618700,83196801056,83197632899,83196801056,83197632899,22653489218.4143,22653489218.41432
1685619000,83196801056,83197632899,83196801056,83196801056,22653489218.4143,22653489218.41432
1685619300,83196801056,83197632899,83196801056,83196801056,22653489218.4143,22653489218.41432
1685619600,83196801056,83197632899,83196801056,83196801056,22653489218.4143,22653489218.41432
1685619900,83197632899,83197632899,83194305526,83194305526,22653489218.4143,22653489218.41432
1685620200,83194305526,83195137370,83194305526,83195137370,22653489218.4143,22653489218.41432
1685620500,83195137370,83195137370,83194305526,83195137370,22653489218.4143,22653489218.41432
1685620800,83194305526,83195137370,83194305526,83194305526,22653489218.4143,22653489218.41432
1685621100,83194305526,83195137370,83193473683,83194305526,22653489218.4143,22653489218.41432
1685621400,83193473683,83194305526,83193473683,83194305526,22653489218.4143,22653489218.41432
1685621700,83193473683,83198464743,83193473683,83198464743,22653489218.4143,22653489218.41432
1685622000,83197632899,83198464743,83195969213,83195969213,22653489218.4143,22653489218.41432
1685622300,83195969213,83196801056,83192641840,83194305526,22653489218.4143,22653489218.41432
1685622600,83194305526,83194305526,83193473683,83194305526,22653489218.4143,22653489218.41432
1685622900,83193473683,83194305526,83193473683,83193473683,22653489218.4143,22653489218.41432
1685623200,83194305526,83194305526,83193473683,83194305526,22653489218.4143,22653489218.41432
1685623500,83194305526,83196801056,83193473683,83196801056,22653489218.4143,22653489218.41432
1685623800,83196801056,83199296586,83195969213,83198464743,22653489218.4143,22653489218.41432
1685624100,83198464743,83199296586,83198464743,83199296586,22653489218.4143,22653489218.41432
1685624400,83199296586,83199296586,83198464743,83199296586,22653489218.4143,22653489218.41432
1685624700,83199296586,83199296586,83197632899,83198464743,22653489218.4143,22653489218.41432
1685625000,83198464743,83198464743,83197632899,83198464743,22653489218.4143,22653489218.41432
1685625300,83198464743,83200128429,83197632899,83200128429,22653489218.4143,22653489218.41432
1685625600,83199296586,83200128429,83199296586,83199296586,22653489218.4143,22653489218.41432
1685625900,83200128429,83200128429,83199296586,83200128429,22653489218.4143,22653489218.41432
1685626200,83199296586,83200128429,83198464743,83198464743,22653489218.4143,22653489218.41432
1685626500,83199296586,83199296586,83196801056,83196801056,22653489218.4143,22653489218.41432
1685626800,83196801056,83235652446,83196801056,83234820223,22653489218.4143,22653489218.41432
1685627100,83235652446,83235652446,83234820223,83234820223,22653489218.4143,22653489218.41432
1685627400,83235652446,83235652446,83233155776,83233988000,22653489218.4143,22653489218.41432
1685627700,83233155776,83233988000,83230659106,83230659106,22653489218.4143,22653489218.41432
1685628000,83230659106,83232323553,83230659106,83232323553,22653489218.4143,22653489218.41432
1685628300,83232323553,83232323553,83231491330,83232323553,22653489218.4143,22653489218.41432
1685628600,83232323553,83232323553,83231491330,83232323553,22653489218.4143,22653489218.41432
1685628900,83232323553,83233155776,83231491330,83233155776,22653489218.4143,22653489218.41432
1685629200,83233155776,83233988000,83232323553,83233155776,22653489218.4143,22653489218.41432
1685629500,83233155776,83233988000,83233155776,83233155776,22653489218.4143,22653489218.41432
1685629800,83233988000,83233988000,83233155776,83233155776,22653489218.4143,22653489218.41432
1685630100,83233988000,83233988000,83233155776,83233988000,22653489218.4143,22653489218.41432
1685630400,83233155776,83233988000,83233155776,83233155776,22653489218.4143,22653489218.41432
1685630700,83233155776,83233988000,83233155776,83233155776,22653489218.4143,22653489218.41432
1685631000,83233155776,83233988000,83233155776,83233155776,22653489218.4143,22653489218.41432
1685631300,83233988000,83233988000,83230659106,83230659106,22653489218.4143,22653489218.41432
1685631600,83230659106,83231491330,83230659106,83231491330,22653489218.4143,22653489218.41432
1685631900,83231491330,83231491330,83230659106,83231491330,22653489218.4143,22653489218.41432
1685632200,83230659106,83231491330,83229826883,83230659106,22653489218.4143,22653489218.41432
1685632500,83230659106,83230659106,83229826883,83230659106,22653489218.4143,22653489218.41432
1685632800,83230659106,83232323553,83229826883,83232323553,22653489218.4143,22653489218.41432
1685633100,83232323553,83232323553,83231491330,83232323553,22653489218.4143,22653489218.41432
1685633400,83232323553,83232323553,83231491330,83231491330,22653489218.4143,22653489218.41432
1685633700,83231491330,83232323553,83229826883,83231491330,22653489218.4143,22653489218.41432
1685634000,83231491330,83231491330,83228162436,83228994660,22653489218.4143,22653489218.41432
1685634300,83228994660,83228994660,83228162436,83228162436,22653489218.4143,22653489218.41432
1685634600,83228994660,83228994660,83228162436,83228994660,22653489218.4143,22653489218.41432
1685634900,83228162436,83228994660,83228162436,83228994660,22653489218.4143,22653489218.41432
1685635200,83228162436,83232323553,83228162436,83232323553,22653489218.4143,22653489218.41432
1685635500,83232323553,83232323553,83231491330,83232323553,22653489218.4143,22653489218.41432
1685635800,83231491330,83232323553,83231491330,83232323553,22653489218.4143,22653489218.41432
1685636100,83232323553,83232323553,83231491330,83232323553,22653489218.4143,22653489218.41432
1685636400,83232323553,83232323553,83231491330,83232323553,22653489218.4143,22653489218.41432
1685636700,83232323553,83232323553,83231491330,83232323553,22653489218.4143,22653489218.41432
1685637000,83232323553,83233988000,83231491330,83232323553,22653489218.4143,22653489218.41432
1685637300,83233155776,83233155776,83232323553,83232323553,22653489218.4143,22653489218.41432
1685637600,83232323553,83233155776,83232323553,83233155776,22653489218.4143,22653489218.41432
1685637900,83233155776,83234820223,83232323553,83233988000,22653489218.4143,22653489218.41432
1685638200,83233155776,83233988000,83233155776,83233988000,22653489218.4143,22653489218.41432
1685638500,83233155776,83233988000,83232323553,83232323553,22653489218.4143,22653489218.41432
1685638800,83232323553,83233155776,83231491330,83232323553,22653489218.4143,22653489218.41432
1685639100,83232323553,83233155776,83231491330,83233155776,22653489218.4143,22653489218.41432
1685639400,83233155776,83235652446,83232323553,83234820223,22653489218.4143,22653489218.41432
1685639700,83234820223,83236484670,83233155776,83233988000,22653489218.4143,22653489218.41432
1685640000,83233988000,83236484670,83233155776,83235652446,22653489218.4143,22653489218.41432
1685640300,83236484670,83236484670,83224833543,83233155776,22653489218.4143,22653489218.41432
1685640600,83233155776,83235652446,83233155776,83235652446,22653489218.4143,22653489218.41432
1685640900,83235652446,83235652446,83234820223,83235652446,22653489218.4143,22653489218.41432
1685641200,83235652446,83235652446,83234820223,83235652446,22653489218.4143,22653489218.41432
1685641500,83234820223,83235652446,83234820223,83235652446,22653489218.4143,22653489218.41432
1685641800,83234820223,83235652446,83234820223,83234820223,22653489218.4143,22653489218.41432
1685642100,83235652446,83235652446,83234820223,83235652446,22653489218.4143,22653489218.41432
1685642400,83234820223,83237316893,83234820223,83235652446,22653489218.4143,22653489218.41432
1685642700,83235652446,83238149117,83235652446,83238149117,22653489218.4143,22653489218.41432
1685643000,83238149117,83238149117,83235652446,83236484670,22653489218.4143,22653489218.41432
1685643300,83236484670,83236484670,83233988000,83234820223,22653489218.4143,22653489218.41432
1685643600,83235652446,83235652446,83234820223,83234820223,22653489218.4143,22653489218.41432
1685643900,83234820223,83235652446,83233988000,83233988000,22653489218.4143,22653489218.41432
1685644200,83234820223,83235652446,83233988000,83235652446,22653489218.4143,22653489218.41432
1685644500,83235652446,83235652446,83234820223,83235652446,22653489218.4143,22653489218.41432
1685644800,83234820223,83235652446,83234820223,83235652446,22653489218.4143,22653489218.41432
1685645100,83234820223,83235652446,83234820223,83234820223,22653489218.4143,22653489218.41432
1685645400,83235652446,83235652446,83234820223,83234820223,22653489218.4143,22653489218.41432
1685645700,83234820223,83235652446,83231491330,83233988000,22653489218.4143,22653489218.41432
1685646000,83233155776,83233988000,83233155776,83233988000,22653489218.4143,22653489218.41432
1685646300,83233988000,83233988000,83233155776,83233988000,22653489218.4143,22653489218.41432
1685646600,83233988000,83234820223,83233155776,83234820223,22653489218.4143,22653489218.41432
1685646900,83233988000,83234820223,83233988000,83233988000,22653489218.4143,22653489218.41432
1685647200,83234820223,83236484670,83233988000,83234820223,22653489218.4143,22653489218.41432
1685647500,83234820223,83237316893,83234820223,83236484670,22653489218.4143,22653489218.41432
1685647800,83236484670,83237316893,83236484670,83237316893,22653489218.4143,22653489218.41432
1685648100,83236484670,83237316893,83236484670,83236484670,22653489218.4143,22653489218.41432
1685648400,83236484670,83237316893,83236484670,83236484670,22653489218.4143,22653489218.41432
1685648700,83236484670,83237316893,83233988000,83234820223,22653489218.4143,22653489218.41432
1685649000,83234820223,83235652446,83234820223,83234820223,22653489218.4143,22653489218.41432
1685649300,83234820223,83235652446,83234820223,83234820223,22653489218.4143,22653489218.41432
1685649600,83234820223,83237316893,83234820223,83235652446,22653489218.4143,22653489218.41432
1685649900,83235652446,83236484670,83235652446,83236484670,22653489218.4143,22653489218.41432
1685650200,83236484670,83236484670,83235652446,83236484670,22653489218.4143,22653489218.41432
1685650500,83235652446,83239813563,83235652446,83239813563,22653489218.4143,22653489218.41432
1685650800,83238981340,83239813563,83238981340,83238981340,22653489218.4143,22653489218.41432
1685651100,83238981340,83239813563,83238981340,83239813563,22653489218.4143,22653489218.41432
1685651400,83239813563,83239813563,83238981340,83239813563,22653489218.4143,22653489218.41432
1685651700,83238981340,83239813563,83238981340,83239813563,22653489218.4143,22653489218.41432
1685652000,83239813563,83239813563,83238981340,83239813563,22653489218.4143,22653489218.41432
1685652300,83238981340,83239813563,83238981340,83239813563,22653489218.4143,22653489218.41432
1685652600,83239813563,83239813563,83238981340,83239813563,22653489218.4143,22653489218.41432
1685652900,83239813563,83240645787,83238981340,83239813563,22653489218.4143,22653489218.41432
1685653200,83239813563,83244806904,83239813563,83243974680,22653489218.4143,22653489218.41432
1685653500,83243974680,83244806904,83243974680,83244806904,22653489218.4143,22653489218.41432
1685653800,83243974680,83245639127,83243974680,83244806904,22653489218.4143,22653489218.41432
1685654100,83245639127,83246471350,83244806904,83245639127,22653489218.4143,22653489218.41432
1685654400,83245639127,83246471350,83245639127,83245639127,22653489218.4143,22653489218.41432
1685654700,83245639127,83246471350,83245639127,83245639127,22653489218.4143,22653489218.41432
1685655000,83245639127,83246471350,83245639127,83245639127,22653489218.4143,22653489218.41432
1685655300,83246471350,83247303574,83245639127,83247303574,22653489218.4143,22653489218.41432
1685655600,83246471350,83247303574,83246471350,83246471350,22653489218.4143,22653489218.41432
1685655900,83247303574,83247303574,83244806904,83245639127,22653489218.4143,22653489218.41432
1685656200,83245639127,83246471350,83244806904,83245639127,22653489218.4143,22653489218.41432
1685656500,83245639127,83247303574,83244806904,83245639127,22653489218.4143,22653489218.41432
1685656800,83246471350,83246471350,83245639127,83245639127,22653489218.4143,22653489218.41432
1685657100,83245639127,83246471350,83244806904,83245639127,22653489218.4143,22653489218.41432
1685657400,83245639127,83245639127,83243974680,83243974680,22653489218.4143,22653489218.41432
1685657700,83244806904,83246471350,83243974680,83245639127,22653489218.4143,22653489218.41432
1685658000,83246471350,83247303574,83245639127,83247303574,22653489218.4143,22653489218.41432
1685658300,83245639127,83248968020,83245639127,83248135797,22653489218.4143,22653489218.41432
1685658600,83247303574,83248135797,83247303574,83248135797,22653489218.4143,22653489218.41432
1685658900,83247303574,83248135797,83247303574,83248135797,22653489218.4143,22653489218.41432
1685659200,83247303574,83248135797,83246471350,83246471350,22653489218.4143,22653489218.41432
1685659500,83246471350,83247303574,83246471350,83246471350,22653489218.4143,22653489218.41432
1685659800,83246471350,83247303574,83244806904,83245639127,22653489218.4143,22653489218.41432
1685660100,83245639127,83245639127,83244806904,83245639127,22653489218.4143,22653489218.41432
1685660400,83244806904,83245639127,83244806904,83244806904,22653489218.4143,22653489218.41432
1685660700,83244806904,83245639127,83244806904,83244806904,22653489218.4143,22653489218.41432
1685661000,83244806904,83247303574,83244806904,83247303574,22653489218.4143,22653489218.41432
1685661300,83247303574,83247303574,83246471350,83246471350,22653489218.4143,22653489218.41432
1685661600,83247303574,83247303574,83246471350,83247303574,22653489218.4143,22653489218.41432
1685661900,83246471350,83247303574,83245639127,83245639127,22653489218.4143,22653489218.41432
1685662200,83245639127,83247303574,83245639127,83246471350,22653489218.4143,22653489218.41432
1685662500,83246471350,83249800244,83246471350,83249800244,22653489218.4143,22653489218.41432
1685662800,83248968020,83249800244,83246471350,83246471350,22653489218.4143,22653489218.41432
1685663100,83246471350,83248135797,83246471350,83246471350,22653489218.4143,22653489218.41432
1685663400,83247303574,83247303574,83246471350,83247303574,22653489218.4143,22653489218.41432
1685663700,83246471350,83247303574,83246471350,83246471350,22653489218.4143,22653489218.41432
1685664000,83246471350,83247303574,83246471350,83246471350,20960624539.110497,22568845984.44913
1685664300,83246471350,83247303574,83243974680,83243974680,20960624539.110497,22484202750.48394
1685664600,83243974680,83244806904,83243974680,83243974680,20960624539.110497,22399559516.518745
1685664900,83243974680,83244806904,83243974680,83243974680,20960624539.110497,22314916282.553555
1685665200,83244806904,83244806904,83240645787,83241478010,20960624539.110497,22230273048.588364
1685665500,83240645787,83241478010,83238981340,83238981340,20960624539.110497,22145629814.623173
1685665800,83238981340,83239813563,83238981340,83238981340,20960624539.110497,22060986580.65798
1685666100,83239813563,83241478010,83237316893,83240645787,20960624539.110497,21976343346.692787
1685666400,83240645787,83242310233,83239813563,83239813563,20960624539.110497,21891700112.727596
1685666700,83240645787,83240645787,83239813563,83239813563,20960624539.110497,21807056878.762405
1685667000,83240645787,83240645787,83239813563,83239813563,20960624539.110497,21722413644.797215
1685667300,83239813563,83240645787,83233988000,83234820223,20960624539.110497,21637770410.832024
1685667600,83233988000,83234820223,83232323553,83233155776,20960624539.110497,21553127176.86683
1685667900,83233155776,83233155776,83232323553,83232323553,20960624539.110497,21468483942.901638
1685668200,83233155776,83233155776,83232323553,83233155776,20960624539.110497,21383840708.936447
1685668500,83232323553,83233155776,83232323553,83233155776,20960624539.110497,21299197474.971256
1685668800,83232323553,83233155776,83232323553,83232323553,20960624539.110497,21214554241.006065
1685669100,83232323553,83233155776,83231491330,83232323553,20960624539.110497,21129911007.04087
1685669400,83232323553,83232323553,83231491330,83232323553,20960624539.110497,21045267773.07568
1685669700,83232323553,83232323553,83231491330,83232323553,20960624539.110497,20960624539.11049
1685670000,83232323553,83232323553,83231491330,83232323553,20960624539.110497,20960624539.11049
1685670300,83232323553,83232323553,83231491330,83232323553,20960624539.110497,20960624539.11049
1685670600,83232323553,83233155776,83231491330,83232323553,20960624539.110497,20960624539.11049
1685670900,83232323553,83233988000,83232323553,83233155776,20960624539.110497,20960624539.11049
1685671200,83233155776,83233988000,83233155776,83233988000,20960624539.110497,20960624539.11049
1685671500,83233155776,83233988000,83233155776,83233988000,20960624539.110497,20960624539.11049
1685671800,83233988000,83233988000,83233155776,83233988000,20960624539.110497,20960624539.11049
1685672100,83233988000,83233988000,83233155776,83233988000,20960624539.110497,20960624539.11049
1685672400,83233988000,83233988000,83233155776,83233988000,20960624539.110497,20960624539.11049
1685672700,83233988000,83233988000,83233155776,83233988000,20960624539.110497,20960624539.11049
1685673000,83233988000,83233988000,83233155776,83233988000,20960624539.110497,20960624539.11049
1685673300,83233988000,83233988000,83233155776,83233155776,20960624539.110497,20960624539.11049
1685673600,83233988000,83233988000,83233155776,83233988000,20960624539.110497,20960624539.11049
1685673900,83233988000,83233988000,83233155776,83233988000,20960624539.110497,20960624539.11049
1685674200,83233155776,83235652446,83233155776,83235652446,20960624539.110497,20960624539.11049
1685674500,83235652446,83235652446,83233988000,83233988000,20960624539.110497,20960624539.11049
1685674800,83233988000,83234820223,83233988000,83233988000,20960624539.110497,20960624539.11049
1685675100,83234820223,83234820223,83233988000,83233988000,20960624539.110497,20960624539.11049
1685675400,83234820223,83234820223,83233988000,83233988000,20960624539.110497,20960624539.11049
1685675700,83234820223,83236484670,83233988000,83235652446,20960624539.110497,20960624539.11049
1685676000,83234820223,83235652446,83234820223,83234820223,20960624539.110497,20960624539.11049
1685676300,83234820223,83236484670,83234820223,83235652446,20960624539.110497,20960624539.11049
1685676600,83236484670,83236484670,83235652446,83236484670,20960624539.110497,20960624539.11049
1685676900,83236484670,83237316893,83235652446,83236484670,20960624539.110497,20960624539.11049
1685677200,83236484670,83237316893,83236484670,83237316893,20960624539.110497,20960624539.11049
1685677500,83236484670,83237316893,83236484670,83236484670,20960624539.110497,20960624539.11049
1685677800,83236484670,83238149117,83236484670,83237316893,20960624539.110497,20960624539.11049
1685678100,83238149117,83238981340,83237316893,83238149117,20960624539.110497,20960624539.11049
1685678400,83238149117,83238981340,83238149117,83238149117,20960624539.110497,20960624539.11049
1685678700,83238149117,83238981340,83238149117,83238149117,20960624539.110497,20960624539.11049
1685679000,83238149117,83238981340,83238149117,83238981340,20960624539.110497,20960624539.11049
1685679300,83238149117,83238981340,83238149117,83238149117,20960624539.110497,20960624539.11049
1685679600,83238981340,83238981340,83238149117,83238149117,20960624539.110497,20960624539.11049
1685679900,83238981340,83238981340,83238149117,83238149117,20960624539.110497,20960624539.11049
1685680200,83238149117,83238981340,83238149117,83238981340,20960624539.110497,20960624539.11049
1685680500,83238149117,83238981340,83238149117,83238149117,20960624539.110497,20960624539.11049
1685680800,83238149117,83238981340,83238149117,83238981340,20960624539.110497,20960624539.11049
1685681100,83238981340,83238981340,83238149117,83238981340,20960624539.110497,20960624539.11049
1685681400,83238149117,83238981340,83238149117,83238149117,20960624539.110497,20960624539.11049
1685681700,83238149117,83238981340,83238149117,83238981340,20960624539.110497,20960624539.11049
1685682000,83238149117,83238981340,83238149117,83238149117,20960624539.110497,20960624539.11049
1685682300,83238981340,83238981340,83238149117,83238981340,20960624539.110497,20960624539.11049
1685682600,83238149117,83238981340,83238149117,83238981340,20960624539.110497,20960624539.11049
1685682900,83238981340,83238981340,83238149117,83238981340,20960624539.110497,20960624539.11049
1685683200,83238981340,83245639127,83238149117,83244806904,20960624539.110497,20960624539.11049
1685683500,83244806904,83245639127,83243974680,83243974680,20960624539.110497,20960624539.11049
1685683800,83243974680,83245639127,83243974680,83244806904,20960624539.110497,20960624539.11049
1685684100,83245639127,83245639127,83243974680,83243974680,20960624539.110497,20960624539.11049
1685684400,83244806904,83244806904,83243974680,83244806904,20960624539.110497,20960624539.11049
1685684700,83244806904,83248135797,83243974680,83247303574,20960624539.110497,20960624539.11049
1685685000,83247303574,83248135797,83247303574,83247303574,20960624539.110497,20960624539.11049
1685685300,83248135797,83248135797,83247303574,83247303574,20960624539.110497,20960624539.11049
1685685600,83248135797,83248135797,83246471350,83246471350,20960624539.110497,20960624539.11049
1685685900,83246471350,83246471350,83243142457,83243142457,20960624539.110497,20960624539.11049
1685686200,83243142457,83244806904,83243142457,83243974680,20960624539.110497,20960624539.11049
1685686500,83243974680,83243974680,83243142457,83243142457,20960624539.110497,20960624539.11049
1685686800,83243142457,83243974680,83240645787,83240645787,20960624539.110497,20960624539.11049
1685687100,83240645787,83241478010,83240645787,83241478010,20960624539.110497,20960624539.11049
1685687400,83240645787,83241478010,83240645787,83241478010,20960624539.110497,20960624539.11049
1685687700,83240645787,83241478010,83240645787,83240645787,20960624539.110497,20960624539.11049
1685688000,83240645787,83241478010,83240645787,83240645787,20960624539.110497,20960624539.11049
1685688300,83240645787,83241478010,83240645787,83240645787,20960624539.110497,20960624539.11049
1685688600,83240645787,83241478010,83240645787,83240645787,20960624539.110497,20960624539.11049
1685688900,83241478010,83241478010,83240645787,83240645787,20960624539.110497,20960624539.11049
1685689200,83241478010,83241478010,83240645787,83240645787,20960624539.110497,20960624539.11049
1685689500,83241478010,83241478010,83240645787,83241478010,20960624539.110497,20960624539.11049
1685689800,83240645787,83241478010,83240645787,83240645787,20960624539.110497,20960624539.11049
1685690100,83240645787,83241478010,83240645787,83240645787,20960624539.110497,20960624539.11049
1685690400,83240645787,83241478010,83240645787,83240645787,20960624539.110497,20960624539.11049
1685690700,83240645787,83241478010,83238149117,83238981340,20960624539.110497,20960624539.11049
1685691000,83238981340,83238981340,83238149117,83238149117,20960624539.110497,20960624539.11049
1685691300,83238981340,83238981340,83238149117,83238149117,20960624539.110497,20960624539.11049
1685691600,83238981340,83239813563,83238149117,83239813563,20960624539.110497,20960624539.11049
1685691900,83238981340,83244806904,83238981340,83243974680,20960624539.110497,20960624539.11049
1685692200,83243974680,83245639127,83243142457,83243142457,20960624539.110497,20960624539.11049
1685692500,83243142457,83243974680,83243142457,83243142457,20960624539.110497,20960624539.11049
1685692800,83243142457,83243974680,83243142457,83243974680,20960624539.110497,20960624539.11049
1685693100,83243142457,83243974680,83243142457,83243974680,20960624539.110497,20960624539.11049
1685693400,83243142457,83243974680,83242310233,83242310233,20960624539.110497,20960624539.11049
1685693700,83242310233,83243142457,83241478010,83241478010,20960624539.110497,20960624539.11049
1685694000,83241478010,83242310233,83241478010,83241478010,20960624539.110497,20960624539.11049
1685694300,83241478010,83242310233,83241478010,83241478010,20960624539.110497,20960624539.11049
1685694600,83241478010,83242310233,83241478010,83242310233,20960624539.110497,20960624539.11049
1685694900,83242310233,83242310233,83241478010,83241478010,20960624539.110497,20960624539.11049
